tf_date,tf_time,tf_open,tf_high,tf_close,tf_low,tf_volume,predict
2020-11-09,08:59:00,1224,1224.6,1223.2,1222.4,68,0
2020-11-09,09:59:00,1223.8,1229.4,1225.4,1221.4,587,0
2020-11-09,10:59:00,1226,1226.4,1221.8,1220.6,212,0
2020-11-09,11:57:00,1221.8,1224.2,1223.2,1220.8,133,0
2020-11-09,12:59:00,1223.4,1224,1223.2,1221.8,131,0
2020-11-09,13:45:00,1222.8,1223.8,1223,1222.4,141,1
2020-11-10,08:59:00,1230.4,1237.2,1235.2,1230.4,238,1
2020-11-10,09:59:00,1235.2,1244.8,1241.8,1232.4,1592,0
2020-11-10,10:59:00,1241.8,1243.4,1243.4,1239.8,249,0
2020-11-10,11:59:00,1243.4,1245.6,1241.6,1241,323,0
2020-11-10,12:58:00,1241.6,1242.6,1241.8,1239,235,0
2020-11-10,13:45:00,1241.8,1245.6,1245.6,1241.6,438,1
2020-11-11,08:59:00,1251.8,1254.2,1252.4,1248.4,94,1
2020-11-11,09:59:00,1252.6,1265.2,1265,1251.2,951,0
2020-11-11,10:59:00,1265,1266.8,1265.4,1263,312,0
2020-11-11,11:59:00,1265.6,1269.2,1267.8,1264.8,283,0
2020-11-11,12:58:00,1267.6,1270.4,1269.8,1266.2,179,0
2020-11-11,13:45:00,1269.6,1273.2,1272.2,1269,352,0
2020-11-12,08:59:00,1266.6,1269.6,1268,1266.2,99,0
2020-11-12,09:59:00,1267.8,1268,1257.2,1256,507,0
2020-11-12,10:59:00,1257.6,1259.4,1253.4,1252.8,234,0
2020-11-12,11:59:00,1253.6,1254.8,1251.8,1250,236,0
2020-11-12,12:59:00,1252,1253.2,1249,1248.8,108,0
2020-11-12,13:45:00,1248.8,1251.4,1249.6,1248.2,135,0
2020-11-13,08:59:00,1248.4,1252.4,1251,1247.4,107,0
2020-11-13,09:59:00,1251,1255,1253.6,1249.4,572,0
2020-11-13,10:59:00,1253.6,1254.8,1254.8,1252.4,192,0
2020-11-13,11:58:00,1255,1255.6,1253,1252.6,131,0
2020-11-13,12:59:00,1252.8,1253.2,1251.6,1251.2,161,0
2020-11-13,13:45:00,1251.6,1251.8,1250.2,1249.4,217,1
2020-11-16,08:59:00,1259.4,1262.2,1261.2,1257.4,166,0
2020-11-16,09:59:00,1261.6,1268,1266,1259.8,626,0
2020-11-16,10:59:00,1266,1266.4,1263.6,1263.2,226,0
2020-11-16,11:59:00,1264,1264.2,1262,1261.4,180,0
2020-11-16,12:59:00,1262,1263.2,1262.6,1260.8,231,0
2020-11-16,13:45:00,1263,1264.8,1263.4,1261.8,250,0
2020-11-17,08:59:00,1275.2,1275.2,1267.8,1265.2,102,0
